Date,Ticker,Price,Company,Return,COVID_Period,Ukraine_War_Period
2019-03-29,AUG1L.VS,0.3619999885559082,AUGA Group,-0.010928983996478459,0,0
2019-04-01,AUG1L.VS,0.36399999260902405,AUGA Group,0.005524873249566298,0,0
2019-04-02,AUG1L.VS,0.36000001430511475,AUGA Group,-0.010988951607495578,0,0
2019-04-03,AUG1L.VS,0.3580000102519989,AUGA Group,-0.005555566593452244,0,0
2019-04-04,AUG1L.VS,0.36399999260902405,AUGA Group,0.016759726774314032,0,0
2019-04-05,AUG1L.VS,0.3659999966621399,AUGA Group,0.00549451674100454,0,0
2019-04-08,AUG1L.VS,0.3630000054836273,AUGA Group,-0.008196697283803234,0,0
2019-04-09,AUG1L.VS,0.367000013589859,AUGA Group,0.011019305911311061,0,0
2019-04-10,AUG1L.VS,0.37700000405311584,AUGA Group,0.02724792940861387,0,0
2019-04-11,AUG1L.VS,0.37700000405311584,AUGA Group,0.0,0,0
2019-04-12,AUG1L.VS,0.37400001287460327,AUGA Group,-0.007957536196975479,0,0
2019-04-15,AUG1L.VS,0.3700000047683716,AUGA Group,-0.010695208472019102,0,0
2019-04-16,AUG1L.VS,0.37400001287460327,AUGA Group,0.01081083258022053,0,0
2019-04-17,AUG1L.VS,0.3700000047683716,AUGA Group,-0.010695208472019102,0,0
2019-04-18,AUG1L.VS,0.3720000088214874,AUGA Group,0.005405416290110265,0,0
2019-04-19,AUG1L.VS,0.3720000088214874,AUGA Group,0.0,0,0
2019-04-22,AUG1L.VS,0.3720000088214874,AUGA Group,0.0,0,0
2019-04-23,AUG1L.VS,0.37299999594688416,AUGA Group,0.002688137370116639,0,0
2019-04-24,AUG1L.VS,0.3790000081062317,AUGA Group,0.016085823658298137,0,0
2019-04-25,AUG1L.VS,0.375,AUGA Group,-0.010554110872500355,0,0
2019-04-26,AUG1L.VS,0.37400001287460327,AUGA Group,-0.002666632334391239,0,0
2019-04-29,AUG1L.VS,0.37700000405311584,AUGA Group,0.008021366511338668,0,0
2019-04-30,AUG1L.VS,0.3779999911785126,AUGA Group,0.0026524857152410153,0,0
2019-05-01,AUG1L.VS,0.3779999911785126,AUGA Group,0.0,0,0
2019-05-02,AUG1L.VS,0.37700000405311584,AUGA Group,-0.0026454686474436384,0,0
2019-05-03,AUG1L.VS,0.375,AUGA Group,-0.0053050504817343525,0,0
2019-05-06,AUG1L.VS,0.375,AUGA Group,0.0,0,0
2019-05-07,AUG1L.VS,0.38600000739097595,AUGA Group,0.02933335304260254,0,0
2019-05-08,AUG1L.VS,0.4000000059604645,AUGA Group,0.036269425651352494,0,0
2019-05-09,AUG1L.VS,0.4000000059604645,AUGA Group,0.0,0,0
2019-05-10,AUG1L.VS,0.3889999985694885,AUGA Group,-0.027500018067657672,0,0
2019-05-13,AUG1L.VS,0.3919999897480011,AUGA Group,0.00771205961322563,0,0
2019-05-14,AUG1L.VS,0.3919999897480011,AUGA Group,0.0,0,0
2019-05-15,AUG1L.VS,0.3930000066757202,AUGA Group,0.002551063657838304,0,0
2019-05-16,AUG1L.VS,0.3799999952316284,AUGA Group,-0.033078908965054055,0,0
2019-05-17,AUG1L.VS,0.38199999928474426,AUGA Group,0.005263168626875148,0,0
2019-05-20,AUG1L.VS,0.3869999945163727,AUGA Group,0.013088992777461783,0,0
2019-05-21,AUG1L.VS,0.38600000739097595,AUGA Group,-0.0025839460970701333,0,0
2019-05-22,AUG1L.VS,0.3880000114440918,AUGA Group,0.005181357551348631,0,0
2019-05-23,AUG1L.VS,0.3889999985694885,AUGA Group,0.0025772863296444903,0,0
2019-05-24,AUG1L.VS,0.3889999985694885,AUGA Group,0.0,0,0
2019-05-27,AUG1L.VS,0.3889999985694885,AUGA Group,0.0,0,0
2019-05-28,AUG1L.VS,0.38100001215934753,AUGA Group,-0.020565517839486347,0,0
2019-05-29,AUG1L.VS,0.38100001215934753,AUGA Group,0.0,0,0
2019-05-30,AUG1L.VS,0.38100001215934753,AUGA Group,0.0,0,0
2019-05-31,AUG1L.VS,0.3889999985694885,AUGA Group,0.02099733898904743,0,0
2019-06-03,AUG1L.VS,0.3840000033378601,AUGA Group,-0.012853458226260717,0,0
2019-06-04,AUG1L.VS,0.39500001072883606,AUGA Group,0.028645852331666832,0,0
2019-06-05,AUG1L.VS,0.39500001072883606,AUGA Group,0.0,0,0
2019-06-06,AUG1L.VS,0.39500001072883606,AUGA Group,0.0,0,0
2019-06-07,AUG1L.VS,0.3880000114440918,AUGA Group,-0.017721516695222816,0,0
2019-06-10,AUG1L.VS,0.3880000114440918,AUGA Group,0.0,0,0
2019-06-11,AUG1L.VS,0.3869999945163727,AUGA Group,-0.002577363139751432,0,0
2019-06-12,AUG1L.VS,0.38499999046325684,AUGA Group,-0.005167969202726219,0,0
2019-06-13,AUG1L.VS,0.38199999928474426,AUGA Group,-0.007792185072271751,0,0
2019-06-14,AUG1L.VS,0.38100001215934753,AUGA Group,-0.00261776734887198,0,0
2019-06-17,AUG1L.VS,0.38499999046325684,AUGA Group,0.01049863038386567,0,0
2019-06-18,AUG1L.VS,0.3799999952316284,AUGA Group,-0.012987000923330161,0,0
2019-06-19,AUG1L.VS,0.3790000081062317,AUGA Group,-0.0026315450998550816,0,0
2019-06-20,AUG1L.VS,0.38199999928474426,AUGA Group,0.007915543837328176,0,0
2019-06-21,AUG1L.VS,0.3840000033378601,AUGA Group,0.005235612714294957,0,0
2019-06-24,AUG1L.VS,0.3840000033378601,AUGA Group,0.0,0,0
2019-06-25,AUG1L.VS,0.3840000033378601,AUGA Group,0.0,0,0
2019-06-26,AUG1L.VS,0.3840000033378601,AUGA Group,0.0,0,0
2019-06-27,AUG1L.VS,0.38499999046325684,AUGA Group,0.0026041331164179393,0,0
2019-06-28,AUG1L.VS,0.3880000114440918,AUGA Group,0.007792262480903256,0,0
2019-07-01,AUG1L.VS,0.3869999945163727,AUGA Group,-0.002577363139751432,0,0
2019-07-02,AUG1L.VS,0.38199999928474426,AUGA Group,-0.012919884502522572,0,0
2019-07-03,AUG1L.VS,0.3799999952316284,AUGA Group,-0.005235612714294846,0,0
2019-07-04,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-07-05,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-07-08,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-07-09,AUG1L.VS,0.37700000405311584,AUGA Group,-0.00789471372673023,0,0
2019-07-10,AUG1L.VS,0.382999986410141,AUGA Group,0.015915072393950958,0,0
2019-07-11,AUG1L.VS,0.3799999952316284,AUGA Group,-0.007832875417650764,0,0
2019-07-12,AUG1L.VS,0.38100001215934753,AUGA Group,0.002631623527020288,0,0
2019-07-15,AUG1L.VS,0.3790000081062317,AUGA Group,-0.005249354302590881,0,0
2019-07-16,AUG1L.VS,0.3799999952316284,AUGA Group,0.002638488401077943,0,0
2019-07-17,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-07-18,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-07-19,AUG1L.VS,0.38199999928474426,AUGA Group,0.005263168626875148,0,0
2019-07-22,AUG1L.VS,0.38100001215934753,AUGA Group,-0.00261776734887198,0,0
2019-07-23,AUG1L.VS,0.382999986410141,AUGA Group,0.00524927608127479,0,0
2019-07-24,AUG1L.VS,0.38199999928474426,AUGA Group,-0.0026109325349319423,0,0
2019-07-25,AUG1L.VS,0.3840000033378601,AUGA Group,0.005235612714294957,0,0
2019-07-26,AUG1L.VS,0.38499999046325684,AUGA Group,0.0026041331164179393,0,0
2019-07-29,AUG1L.VS,0.38499999046325684,AUGA Group,0.0,0,0
2019-07-30,AUG1L.VS,0.3840000033378601,AUGA Group,-0.0025973692212134525,0,0
2019-07-31,AUG1L.VS,0.38199999928474426,AUGA Group,-0.005208343843049801,0,0
2019-08-01,AUG1L.VS,0.38499999046325684,AUGA Group,0.007853380063166826,0,0
2019-08-02,AUG1L.VS,0.382999986410141,AUGA Group,-0.00519481585105841,0,0
2019-08-05,AUG1L.VS,0.38199999928474426,AUGA Group,-0.0026109325349319423,0,0
2019-08-06,AUG1L.VS,0.38499999046325684,AUGA Group,0.007853380063166826,0,0
2019-08-07,AUG1L.VS,0.3799999952316284,AUGA Group,-0.012987000923330161,0,0
2019-08-08,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-08-09,AUG1L.VS,0.38199999928474426,AUGA Group,0.005263168626875148,0,0
2019-08-12,AUG1L.VS,0.3799999952316284,AUGA Group,-0.005235612714294846,0,0
2019-08-13,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-08-14,AUG1L.VS,0.3790000081062317,AUGA Group,-0.0026315450998550816,0,0
2019-08-15,AUG1L.VS,0.3790000081062317,AUGA Group,0.0,0,0
2019-08-16,AUG1L.VS,0.3799999952316284,AUGA Group,0.002638488401077943,0,0
2019-08-19,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-08-20,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-08-21,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-08-22,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-08-23,AUG1L.VS,0.3779999911785126,AUGA Group,-0.005263168626875259,0,0
2019-08-26,AUG1L.VS,0.39100000262260437,AUGA Group,0.03439156546951461,0,0
2019-08-27,AUG1L.VS,0.3889999985694885,AUGA Group,-0.005115099845782511,0,0
2019-08-28,AUG1L.VS,0.39899998903274536,AUGA Group,0.025706916452521433,0,0
2019-08-29,AUG1L.VS,0.3869999945163727,AUGA Group,-0.030075175053169922,0,0
2019-08-30,AUG1L.VS,0.3880000114440918,AUGA Group,0.002584023105656197,0,0
2019-09-02,AUG1L.VS,0.38600000739097595,AUGA Group,-0.005154649469395811,0,0
2019-09-03,AUG1L.VS,0.3779999911785126,AUGA Group,-0.020725430205394413,0,0
2019-09-04,AUG1L.VS,0.36000001430511475,AUGA Group,-0.047618987548857517,0,0
2019-09-05,AUG1L.VS,0.3799999952316284,AUGA Group,0.05555550036607193,0,0
2019-09-06,AUG1L.VS,0.3799999952316284,AUGA Group,0.0,0,0
2019-09-09,AUG1L.VS,0.37299999594688416,AUGA Group,-0.018421050980480747,0,0
2019-09-10,AUG1L.VS,0.3659999966621399,AUGA Group,-0.018766754318520373,0,0
2019-09-11,AUG1L.VS,0.367000013589859,AUGA Group,0.002732286712675114,0,0
2019-09-12,AUG1L.VS,0.3659999966621399,AUGA Group,-0.002724841664002442,0,0
2019-09-13,AUG1L.VS,0.3700000047683716,AUGA Group,0.010928983996478348,0,0
2019-09-16,AUG1L.VS,0.36500000953674316,AUGA Group,-0.01351350045186761,0,0
2019-09-17,AUG1L.VS,0.36500000953674316,AUGA Group,0.0,0,0
2019-09-18,AUG1L.VS,0.36500000953674316,AUGA Group,0.0,0,0
2019-09-19,AUG1L.VS,0.367000013589859,AUGA Group,0.005479463016053732,0,0
2019-09-20,AUG1L.VS,0.36500000953674316,AUGA Group,-0.005449602122769792,0,0
2019-09-23,AUG1L.VS,0.3630000054836273,AUGA Group,-0.005479463016053732,0,0
2019-09-24,AUG1L.VS,0.3569999933242798,AUGA Group,-0.016528958866966592,0,0
2019-09-25,AUG1L.VS,0.3610000014305115,AUGA Group,0.011204504708766994,0,0
2019-09-26,AUG1L.VS,0.3619999885559082,AUGA Group,0.002770047427795408,0,0
2019-09-27,AUG1L.VS,0.3619999885559082,AUGA Group,0.0,0,0
2019-09-30,AUG1L.VS,0.36500000953674316,AUGA Group,0.008287351037779445,0,0
2019-10-01,AUG1L.VS,0.3700000047683716,AUGA Group,0.013698616715036138,0,0
2019-10-02,AUG1L.VS,0.36800000071525574,AUGA Group,-0.005405416290110265,0,0
2019-10-03,AUG1L.VS,0.3619999885559082,AUGA Group,-0.016304380836102528,0,0
2019-10-04,AUG1L.VS,0.35600000619888306,AUGA Group,-0.016574537421838897,0,0
2019-10-07,AUG1L.VS,0.35600000619888306,AUGA Group,0.0,0,0
2019-10-08,AUG1L.VS,0.36000001430511475,AUGA Group,0.01123597763084594,0,0
2019-10-09,AUG1L.VS,0.3630000054836273,AUGA Group,0.008333308498065684,0,0
2019-10-10,AUG1L.VS,0.3630000054836273,AUGA Group,0.0,0,0
2019-10-11,AUG1L.VS,0.36800000071525574,AUGA Group,0.013774091339108674,0,0
2019-10-14,AUG1L.VS,0.3720000088214874,AUGA Group,0.010869587224068278,0,0
2019-10-15,AUG1L.VS,0.3790000081062317,AUGA Group,0.018817201932119776,0,0
2019-10-16,AUG1L.VS,0.37299999594688416,AUGA Group,-0.015831166308750477,0,0
2019-10-17,AUG1L.VS,0.3799999952316284,AUGA Group,0.018766754318520373,0,0
2019-10-18,AUG1L.VS,0.37700000405311584,AUGA Group,-0.00789471372673023,0,0
2019-10-21,AUG1L.VS,0.375,AUGA Group,-0.0053050504817343525,0,0
2019-10-22,AUG1L.VS,0.3700000047683716,AUGA Group,-0.013333320617675781,0,0
2019-10-23,AUG1L.VS,0.37700000405311584,AUGA Group,0.018918916741977876,0,0
2019-10-24,AUG1L.VS,0.37400001287460327,AUGA Group,-0.007957536196975479,0,0
2019-10-25,AUG1L.VS,0.37299999594688416,AUGA Group,-0.0026738419606804342,0,0
2019-10-28,AUG1L.VS,0.3659999966621399,AUGA Group,-0.018766754318520373,0,0
2019-10-29,AUG1L.VS,0.3659999966621399,AUGA Group,0.0,0,0
2019-10-30,AUG1L.VS,0.3659999966621399,AUGA Group,0.0,0,0
2019-10-31,AUG1L.VS,0.36899998784065247,AUGA Group,0.008196697283803234,0,0
2019-11-04,AUG1L.VS,0.3709999918937683,AUGA Group,0.005420065363198612,0,0
2019-11-05,AUG1L.VS,0.3709999918937683,AUGA Group,0.0,0,0
2019-11-06,AUG1L.VS,0.3659999966621399,AUGA Group,-0.013477076390503329,0,0
2019-11-07,AUG1L.VS,0.36800000071525574,AUGA Group,0.005464491998239174,0,0
2019-11-08,AUG1L.VS,0.36899998784065247,AUGA Group,0.0027173563137312673,0,0
2019-11-11,AUG1L.VS,0.375,AUGA Group,0.016260196089596057,0,0
2019-11-12,AUG1L.VS,0.375,AUGA Group,0.0,0,0
2019-11-13,AUG1L.VS,0.3779999911785126,AUGA Group,0.007999976476033455,0,0
2019-11-14,AUG1L.VS,0.37700000405311584,AUGA Group,-0.0026454686474436384,0,0
2019-11-15,AUG1L.VS,0.37700000405311584,AUGA Group,0.0,0,0
2019-11-18,AUG1L.VS,0.375,AUGA Group,-0.0053050504817343525,0,0
2019-11-19,AUG1L.VS,0.375,AUGA Group,0.0,0,0
2019-11-20,AUG1L.VS,0.3700000047683716,AUGA Group,-0.013333320617675781,0,0
2019-11-21,AUG1L.VS,0.37599998712539673,AUGA Group,0.01621616832351469,0,0
2019-11-22,AUG1L.VS,0.37599998712539673,AUGA Group,0.0,0,0
2019-11-25,AUG1L.VS,0.3709999918937683,AUGA Group,-0.013297860113917759,0,0
2019-11-26,AUG1L.VS,0.37400001287460327,AUGA Group,0.008086310098071259,0,0
2019-11-27,AUG1L.VS,0.36899998784065247,AUGA Group,-0.013369050432699425,0,0
2019-11-28,AUG1L.VS,0.3659999966621399,AUGA Group,-0.008130057662245949,0,0
2019-11-29,AUG1L.VS,0.37400001287460327,AUGA Group,0.021857967992956917,0,0
2019-12-02,AUG1L.VS,0.36800000071525574,AUGA Group,-0.016042812708028542,0,0
2019-12-03,AUG1L.VS,0.3720000088214874,AUGA Group,0.010869587224068278,0,0
2019-12-04,AUG1L.VS,0.3700000047683716,AUGA Group,-0.00537635485400112,0,0
2019-12-05,AUG1L.VS,0.37299999594688416,AUGA Group,0.008108084161757345,0,0
2019-12-06,AUG1L.VS,0.375,AUGA Group,0.0053619412194327865,0,0
2019-12-09,AUG1L.VS,0.3700000047683716,AUGA Group,-0.013333320617675781,0,0
2019-12-10,AUG1L.VS,0.37400001287460327,AUGA Group,0.01081083258022053,0,0
2019-12-11,AUG1L.VS,0.37400001287460327,AUGA Group,0.0,0,0
2019-12-12,AUG1L.VS,0.37400001287460327,AUGA Group,0.0,0,0
2019-12-13,AUG1L.VS,0.37400001287460327,AUGA Group,0.0,0,0
2019-12-16,AUG1L.VS,0.37400001287460327,AUGA Group,0.0,0,0
2019-12-17,AUG1L.VS,0.36800000071525574,AUGA Group,-0.016042812708028542,0,0
2019-12-18,AUG1L.VS,0.36399999260902405,AUGA Group,-0.010869587224068389,0,0
2019-12-19,AUG1L.VS,0.367000013589859,AUGA Group,0.00824181604876384,0,0
2019-12-20,AUG1L.VS,0.367000013589859,AUGA Group,0.0,0,0
2019-12-23,AUG1L.VS,0.3659999966621399,AUGA Group,-0.002724841664002442,0,0
2019-12-27,AUG1L.VS,0.36500000953674316,AUGA Group,-0.00273220528556406,0,0
2019-12-30,AUG1L.VS,0.36399999260902405,AUGA Group,-0.0027397723331249457,0,0
2020-01-02,AUG1L.VS,0.36399999260902405,AUGA Group,0.0,0,0
2020-01-03,AUG1L.VS,0.36500000953674316,AUGA Group,0.002747299307759077,0,0
2020-01-06,AUG1L.VS,0.36000001430511475,AUGA Group,-0.01369861671503625,0,0
2020-01-07,AUG1L.VS,0.36399999260902405,AUGA Group,0.011111050402679012,0,0
2020-01-08,AUG1L.VS,0.3619999885559082,AUGA Group,-0.005494516741004651,0,0
2020-01-09,AUG1L.VS,0.3630000054836273,AUGA Group,0.002762477788213147,0,0
2020-01-10,AUG1L.VS,0.3610000014305115,AUGA Group,-0.005509652955655531,0,0
2020-01-13,AUG1L.VS,0.3580000102519989,AUGA Group,-0.008310224838295577,0,0
2020-01-14,AUG1L.VS,0.3499999940395355,AUGA Group,-0.022346413361363004,0,0
2020-01-15,AUG1L.VS,0.3499999940395355,AUGA Group,0.0,0,0
2020-01-16,AUG1L.VS,0.35600000619888306,AUGA Group,0.0171428921757919,0,0
2020-01-17,AUG1L.VS,0.35600000619888306,AUGA Group,0.0,0,0
2020-01-20,AUG1L.VS,0.3580000102519989,AUGA Group,0.005617988815423081,0,0
2020-01-21,AUG1L.VS,0.36000001430511475,AUGA Group,0.005586603340340668,0,0
2020-01-22,AUG1L.VS,0.35899999737739563,AUGA Group,-0.0027778246888389146,0,0
2020-01-23,AUG1L.VS,0.35899999737739563,AUGA Group,0.0,0,0
2020-01-24,AUG1L.VS,0.35899999737739563,AUGA Group,0.0,0,0
2020-01-27,AUG1L.VS,0.35499998927116394,AUGA Group,-0.011142083942765946,0,0
2020-01-28,AUG1L.VS,0.35499998927116394,AUGA Group,0.0,0,0
2020-01-29,AUG1L.VS,0.35499998927116394,AUGA Group,0.0,0,0
2020-01-30,AUG1L.VS,0.3540000021457672,AUGA Group,-0.002816865227094123,0,0
2020-01-31,AUG1L.VS,0.3540000021457672,AUGA Group,0.0,0,0
2020-02-03,AUG1L.VS,0.35499998927116394,AUGA Group,0.002824822371003677,0,0
2020-02-04,AUG1L.VS,0.35499998927116394,AUGA Group,0.0,0,0
2020-02-05,AUG1L.VS,0.3499999940395355,AUGA Group,-0.014084494035883521,0,0
2020-02-06,AUG1L.VS,0.3529999852180481,AUGA Group,0.008571403513149,0,0
2020-02-07,AUG1L.VS,0.3540000021457672,AUGA Group,0.002832909262308947,0,0
2020-02-10,AUG1L.VS,0.35499998927116394,AUGA Group,0.002824822371003677,0,0
2020-02-11,AUG1L.VS,0.3540000021457672,AUGA Group,-0.002816865227094123,0,0
2020-02-12,AUG1L.VS,0.35100001096725464,AUGA Group,-0.00847455130036201,0,0
2020-02-13,AUG1L.VS,0.35100001096725464,AUGA Group,0.0,0,0
2020-02-14,AUG1L.VS,0.35100001096725464,AUGA Group,0.0,0,0
2020-02-17,AUG1L.VS,0.3479999899864197,AUGA Group,-0.008547068054407636,0,0
2020-02-18,AUG1L.VS,0.3490000069141388,AUGA Group,0.0028736119439489727,0,0
2020-02-19,AUG1L.VS,0.3479999899864197,AUGA Group,-0.0028653779596203854,0,0
2020-02-20,AUG1L.VS,0.3490000069141388,AUGA Group,0.0028736119439489727,0,0
2020-02-21,AUG1L.VS,0.3490000069141388,AUGA Group,0.0,0,0
2020-02-24,AUG1L.VS,0.3490000069141388,AUGA Group,0.0,0,0
2020-02-25,AUG1L.VS,0.3400000035762787,AUGA Group,-0.025787974669222002,0,0
2020-02-26,AUG1L.VS,0.3400000035762787,AUGA Group,0.0,0,0
2020-02-27,AUG1L.VS,0.33899998664855957,AUGA Group,-0.0029412262270601675,0,0
2020-02-28,AUG1L.VS,0.32899999618530273,AUGA Group,-0.02949849810355243,0,0
2020-03-02,AUG1L.VS,0.3310000002384186,AUGA Group,0.006079039745609638,1,0
2020-03-03,AUG1L.VS,0.33000001311302185,AUGA Group,-0.003021109137995248,1,0
2020-03-04,AUG1L.VS,0.32899999618530273,AUGA Group,-0.0030303542060060584,1,0
2020-03-05,AUG1L.VS,0.3319999873638153,AUGA Group,0.009118514326130533,1,0
2020-03-06,AUG1L.VS,0.32199999690055847,AUGA Group,-0.030120454348989356,1,0
2020-03-09,AUG1L.VS,0.3149999976158142,AUGA Group,-0.021739128422743503,1,0
2020-03-10,AUG1L.VS,0.32199999690055847,AUGA Group,0.02222222011976549,1,0
2020-03-12,AUG1L.VS,0.2939999997615814,AUGA Group,-0.08695651369097412,1,0
2020-03-13,AUG1L.VS,0.28700000047683716,AUGA Group,-0.023809521395989464,1,0
2020-03-16,AUG1L.VS,0.2709999978542328,AUGA Group,-0.0557491379652304,1,0
2020-03-17,AUG1L.VS,0.2720000147819519,AUGA Group,0.003690099393495183,1,0
2020-03-18,AUG1L.VS,0.26499998569488525,AUGA Group,-0.02573539965679117,1,0
2020-03-19,AUG1L.VS,0.27000001072883606,AUGA Group,0.01886802001456611,1,0
2020-03-20,AUG1L.VS,0.27300000190734863,AUGA Group,0.011111077997420837,1,0
2020-03-23,AUG1L.VS,0.2680000066757202,AUGA Group,-0.018315000720495744,1,0
2020-03-24,AUG1L.VS,0.27300000190734863,AUGA Group,0.018656698160751883,1,0
2020-03-25,AUG1L.VS,0.27000001072883606,AUGA Group,-0.010988978599094312,1,0
2020-03-26,AUG1L.VS,0.27000001072883606,AUGA Group,0.0,1,0
