Date,ABF.L,AD.AS,ADM,AKO1L.VS,AST.WA,AUG1L.VS,B4B.HM,BG,CABGY,DANOY,HEIA.AS,IMC.WA,KER.WA,KYGA.L,MHPC.L,MOWI.OL,NSIS-B.CO,NSRGY,OCI.AS,ORK.OL,PZV1L.VS,SALM.OL,SDF.DE,TSN,UL,YAR.OL,ZMP1L.VS
2021-10-19,1787.490966796875,23.49213981628418,56.75933074951172,0.8280443549156189,48.575748443603516,0.5397999882698059,,76.54281616210938,28.55884552001953,11.282064437866211,82.26876831054688,32.98747253417969,62.38748550415039,107.5889892578125,7.828514575958252,199.97132873535156,416.81829833984375,105.09982299804688,2.5284900665283203,57.083770751953125,1.2733547687530518,512.639892578125,12.110081672668457,69.5263671875,50.50772476196289,323.2459716796875,1.7482757568359375
2021-10-20,1777.00537109375,23.632558822631836,57.023170471191406,0.8298137784004211,49.63174819946289,0.5389999747276306,,77.52539825439453,28.584657669067383,11.483061790466309,83.46553802490234,32.602783203125,62.48666763305664,109.03910064697266,7.924452781677246,205.19317626953125,415.88623046875,108.06739044189453,2.593583822250366,57.46688461303711,1.2775160074234009,533.0459594726562,12.030671119689941,70.50721740722656,50.78667068481445,328.84661865234375,1.7482757568359375
2021-10-21,1749.5443115234375,23.815526962280273,57.04955291748047,0.8227364420890808,48.575748443603516,0.5299999713897705,,77.62275695800781,28.094194412231445,11.404411315917969,83.2842025756836,32.98747253417969,62.18911361694336,108.15032196044922,7.866889476776123,208.7885284423828,416.63189697265625,109.49970245361328,2.532557964324951,57.098506927490234,1.2775160074234009,533.0459594726562,11.907142639160156,70.47248840332031,51.34456253051758,321.1268310546875,1.7482757568359375
2021-10-22,1724.5792236328125,23.879350662231445,58.23680877685547,0.8315830230712891,49.63174819946289,0.5249999761581421,,78.18927001953125,28.619077682495117,11.386932373046875,83.95512390136719,32.98747253417969,61.69318771362305,108.0567626953125,7.75176477432251,210.158203125,422.7834777832031,109.82563018798828,2.5447633266448975,57.58476638793945,1.2775160074234009,535.0368041992188,12.207139015197754,71.60954284667969,51.66197967529297,325.9706115722656,1.7482757568359375
2021-10-25,1748.54541015625,24.130401611328125,58.59737777709961,0.8298137784004211,54.33572006225586,0.527999997138977,,78.180419921875,28.34372901916504,11.378193855285645,83.48367309570312,33.46834182739258,63.577701568603516,109.6004409790039,7.7709527015686035,212.04150390625,428.0030212402344,108.7964096069336,2.589515209197998,57.628971099853516,1.2983224391937256,531.71875,12.410075187683105,72.2952880859375,51.4696044921875,324.9866943359375,1.7482757568359375
2021-10-26,1790.9857177734375,24.104869842529297,57.48048400878906,0.826275110244751,50.687740325927734,0.5339999794960022,,77.2332534790039,28.765356063842773,11.351975440979004,85.22441864013672,33.372169494628906,60.80051803588867,109.36653900146484,7.828514575958252,212.469482421875,437.2304382324219,109.379638671875,2.581378698348999,57.437408447265625,1.2983224391937256,535.0368041992188,11.770380973815918,71.60086822509766,51.94091796875,317.8724060058594,1.7482757568359375
2021-10-27,1790.486572265625,24.11337661743164,56.75053024291992,0.8280443549156189,52.79973220825195,0.5339999794960022,,80.21636199951172,28.834192276000977,11.282064437866211,84.6804428100586,33.1798210144043,60.60214614868164,110.02143096923828,7.866889476776123,212.04150390625,439.9334716796875,109.95426940917969,2.5793445110321045,57.46688461303711,1.2733547687530518,542.0047607421875,12.546838760375977,69.98640441894531,51.49845504760742,325.7435607910156,1.7482757568359375
2021-10-28,1783.49658203125,23.900625228881836,57.023170471191406,0.8298137784004211,53.567726135253906,0.5353999733924866,,82.24346160888672,29.333263397216797,11.386932373046875,87.29157257080078,33.1798210144043,61.395633697509766,109.2262191772461,7.675014495849609,210.2438201904297,455.2192687988281,112.51874542236328,2.469498634338379,57.55529022216797,1.2983224391937256,535.36865234375,13.045358657836914,70.31623840332031,51.82549285888672,330.6629943847656,1.7482757568359375
2021-10-29,1785.4937744140625,23.938920974731445,56.49549102783203,0.8298137784004211,51.93572998046875,0.5353999733924866,,82.00447845458984,28.576053619384766,11.369455337524414,86.87451171875,33.564517974853516,59.7094841003418,110.02143096923828,7.291263580322266,209.3877716064453,441.05194091796875,113.05908203125,2.4918746948242188,60.53178787231445,1.2983224391937256,533.3777465820312,13.142416000366211,69.41352844238281,51.53693389892578,333.61468505859375,1.7482757568359375
2021-11-01,1809.9591064453125,24.25379753112793,55.94144821166992,,,,,81.5441665649414,29.34186553955078,11.53549575805664,87.41850280761719,,,105.29688262939453,7.636639595031738,209.55897521972656,443.1956787109375,113.65086364746094,2.4715325832366943,61.828468322753906,,525.7462768554688,13.490939140319824,70.1600112915039,51.71968078613281,333.38763427734375,
2021-11-02,1815.4517822265625,24.241031646728516,55.73038864135742,,50.975738525390625,,,80.66783142089844,29.7721004486084,11.53549575805664,87.63609313964844,32.5066032409668,60.40378189086914,108.10354614257812,7.636639595031738,206.04922485351562,448.3219909667969,113.127685546875,2.412541389465332,62.28526306152344,,519.4419555664062,13.049769401550293,70.7676010131836,51.76778030395508,341.25872802734375,
2021-11-03,1834.9241943359375,24.713340759277344,57.075927734375,0.8280443549156189,52.22373580932617,0.5479999780654907,,80.95993041992188,29.866750717163086,11.61414623260498,87.45475769042969,33.08364486694336,60.89970779418945,109.46011352539062,7.694202423095703,207.84689331054688,449.2540588378906,115.2032699584961,2.443053960800171,62.447349548339844,1.2899999618530273,519.7737426757812,13.468880653381348,70.9325180053711,51.998626708984375,344.96722412109375,1.7482757568359375
2021-11-04,1844.410888671875,24.62824249267578,56.4867057800293,0.826275110244751,52.41572952270508,0.550000011920929,,81.9425048828125,29.539779663085938,11.544234275817871,87.4003677368164,33.1798210144043,60.10622024536133,109.97465515136719,7.694202423095703,206.30604553222656,454.1939697265625,116.19816589355469,2.4450886249542236,63.3903923034668,1.2733547687530518,519.9396362304688,13.543880462646484,70.36832427978516,51.32682418823242,347.9189147949219,1.7482757568359375
2021-11-05,1883.85546875,24.338899612426758,56.71535110473633,0.8298137784004211,53.1837272644043,0.550000011920929,,82.2523193359375,29.479541778564453,11.579191207885742,88.30701446533203,32.98747253417969,60.50296401977539,106.65343475341797,7.540701866149902,207.333251953125,443.8481140136719,115.9494400024414,2.4674642086029053,63.64088821411133,1.2775160074234009,524.916748046875,13.305648803710938,70.79364013671875,51.31712341308594,348.9028015136719,1.7482757568359375
2021-11-08,1855.8948974609375,23.972963333129883,56.10854721069336,0.8298137784004211,51.93572998046875,0.550000011920929,,81.87166595458984,29.402097702026367,11.44810676574707,87.09210968017578,33.1798210144043,60.20541000366211,107.5889892578125,7.579076766967773,203.9947052001953,452.5162353515625,114.58573913574219,2.4857723712921143,62.874656677246094,1.2733547687530518,515.4603271484375,13.47329330444336,70.62871551513672,51.26857376098633,350.794921875,1.7968391180038452
2021-11-09,2004.186767578125,24.279327392578125,56.66259765625,0.8227364420890808,50.78374099731445,0.5479999780654907,,82.22576904296875,29.531169891357422,11.579191207885742,87.16463470458984,33.372169494628906,59.7094841003418,109.97465515136719,7.617452144622803,203.48109436035156,460.5320129394531,116.00091552734375,2.5061137676239014,62.859928131103516,1.2733547687530518,509.6536865234375,13.442410469055176,70.75890350341797,51.40449523925781,349.20556640625,1.7677011489868164
